SOUID,    DATE,   RR, Q_RR
100814,19890319,   12,    0
100814,19890320,   10,    0
100814,19890321,    2,    0
100814,19890322,    0,    0
100814,19890323,    5,    0
100814,19890324,    0,    0
100814,19890325,    0,    0
100814,19890326,    0,    0
100814,19890327,    0,    0
100814,19890328,    0,    0
100814,19890329,    0,    0
100814,19890330,    0,    0
100814,19890331,    0,    0
100814,19890401,    0,    0
100814,19890402,   23,    0
100814,19890403,    1,    0
100814,19890404,    0,    0
100814,19890405,    0,    0
100814,19890406,   19,    0
100814,19890407,    0,    0
100814,19890408,    0,    0
100814,19890409,    0,    0
100814,19890410,    0,    0
100814,19890411,    0,    0
100814,19890412,    0,    0
100814,19890413,   83,    0
100814,19890414,  112,    0
100814,19890415,  130,    0
100814,19890416,   27,    0
100814,19890417,    0,    0
100814,19890418,   22,    0
100814,19890419,   18,    0
100814,19890420,    0,    0
100814,19890421,    1,    0
100814,19890422,    0,    0
100814,19890423,    0,    0
100814,19890424,    0,    0
100814,19890425,    0,    0
100814,19890426,    0,    0
100814,19890427,    0,    0
100814,19890428,   28,    0
100814,19890429,   72,    0
100814,19890430,   41,    0
100814,19890501,   33,    0
100814,19890502,    0,    0
100814,19890503,    1,    0
100814,19890504,    0,    0
100814,19890505,    0,    0
100814,19890506,   46,    0
100814,19890507,   33,    0
100814,19890508,   42,    0
100814,19890509,    0,    0
100814,19890510,    0,    0
100814,19890511,    0,    0
100814,19890512,    0,    0
100814,19890513,    0,    0
100814,19890514,    0,    0
100814,19890515,    0,    0
100814,19890516,   20,    0
100814,19890517,   44,    0
100814,19890518,   19,    0
100814,19890519,   20,    0
100814,19890520,  140,    0
100814,19890521,   57,    0
100814,19890522,  155,    0
100814,19890523,    9,    0
100814,19890524,    0,    0
100814,19890525,    0,    0
100814,19890526,    0,    0
100814,19890527,    0,    0
100814,19890528,    0,    0
100814,19890529,   14,    0
100814,19890530,    4,    0
100814,19890531,    2,    0
100814,19890601,   66,    0
100814,19890602,    2,    0
100814,19890603,   42,    0
100814,19890604,   16,    0
100814,19890605,    0,    0
100814,19890606,  325,    0
100814,19890607,    0,    0
100814,19890608,    0,    0
100814,19890609,    0,    0
100814,19890610,    0,    0
100814,19890611,   14,    0
100814,19890612,   19,    0
100814,19890613,    1,    0
100814,19890614,   11,    0
100814,19890615,   12,    0
100814,19890616,  179,    0
100814,19890617,  112,    0
100814,19890618,   15,    0
100814,19890619,    0,    0
100814,19890620,   75,    0
100814,19890621,    0,    0
100814,19890622,   26,    0
100814,19890623,   13,    0
100814,19890624,    1,    0
100814,19890625,    0,    0
100814,19890626,    0,    0
100814,19890627,   58,    0
100814,19890628,    9,    0
100814,19890629,    0,    0
100814,19890630,    0,    0
100814,19890701,    0,    0
100814,19890702,    0,    0
100814,19890703,   26,    0
100814,19890704,    0,    0
100814,19890705,    9,    0
100814,19890706,    0,    0
100814,19890707,    0,    0
100814,19890708,    0,    0
100814,19890709,    0,    0
100814,19890710,    0,    0
100814,19890711,    0,    0
100814,19890712,    0,    0
100814,19890713,   47,    0
100814,19890714,   11,    0
100814,19890715,    0,    0
100814,19890716,    0,    0
100814,19890717,    0,    0
100814,19890718,    7,    0
100814,19890719,    0,    0
100814,19890720,    0,    0
100814,19890721,    0,    0
100814,19890722,    0,    0
100814,19890723,    0,    0
100814,19890724,    0,    0
100814,19890725,    0,    0
100814,19890726,    9,    0
100814,19890727,   12,    0
100814,19890728,   80,    0
100814,19890729,    0,    0
100814,19890730,    0,    0
100814,19890731,    0,    0
100814,19890801,   79,    0
100814,19890802,    2,    0
100814,19890803,    0,    0
100814,19890804,    0,    0
100814,19890805,    0,    0
100814,19890806,    0,    0
100814,19890807,    0,    0
100814,19890808,    0,    0
100814,19890809,   91,    0
100814,19890810,    0,    0
100814,19890811,   38,    0
100814,19890812,    0,    0
100814,19890813,    0,    0
100814,19890814,    0,    0
100814,19890815,    0,    0
100814,19890816,    0,    0
100814,19890817,    0,    0
100814,19890818,    0,    0
100814,19890819,    0,    0
100814,19890820,    0,    0
100814,19890821,    0,    0
100814,19890822,    0,    0
100814,19890823,    0,    0
100814,19890824,    0,    0
100814,19890825,    0,    0
100814,19890826,    0,    0
100814,19890827,    0,    0
100814,19890828,    0,    0
100814,19890829,  168,    0
100814,19890830,  259,    0
100814,19890831,    4,    0
100814,19890901,    0,    0
100814,19890902,   10,    0
100814,19890903,    0,    0
100814,19890904,   49,    0
100814,19890905,   56,    0
100814,19890906,    1,    0
100814,19890907,    0,    0
100814,19890908,    0,    0
100814,19890909,  106,    0
100814,19890910,   24,    0
100814,19890911,    0,    0
100814,19890912,    0,    0
100814,19890913,    0,    0
100814,19890914,   33,    0
100814,19890915,   42,    0
100814,19890916,    0,    0
100814,19890917,    0,    0
100814,19890918,    0,    0
100814,19890919,    0,    0
100814,19890920,    0,    0
100814,19890921,    0,    0
100814,19890922,    0,    0
100814,19890923,    0,    0
100814,19890924,    0,    0
100814,19890925,    0,    0
100814,19890926,    0,    0
100814,19890927,   24,    0
100814,19890928,    5,    0
100814,19890929,  154,    0
100814,19890930,   55,    0
100814,19891001,    0,    0
100814,19891002,    0,    0
100814,19891003,    3,    0
100814,19891004,    0,    0
100814,19891005,    0,    0
100814,19891006,    0,    0
100814,19891007,    0,    0
100814,19891008,   30,    0
100814,19891009,   70,    0
100814,19891010,  248,    0
100814,19891011,    1,    0
100814,19891012,    0,    0
100814,19891013,    0,    0
100814,19891014,    2,    0
100814,19891015,  223,    0
100814,19891016,    0,    0
100814,19891017,    0,    0
100814,19891018,    0,    0
100814,19891019,    0,    0
100814,19891020,    0,    0
100814,19891021,    0,    0
100814,19891022,    0,    0
100814,19891023,    0,    0
100814,19891024,    0,    0
100814,19891025,    0,    0
100814,19891026,    0,    0
100814,19891027,    0,    0
100814,19891028,    0,    0
100814,19891029,    0,    0
100814,19891030,    2,    0
100814,19891031,    0,    0
100814,19891101,    0,    0
100814,19891102,    0,    0
100814,19891103,    0,    0
100814,19891104,   10,    0
100814,19891105,    0,    0
100814,19891106,  201,    0
100814,19891107,   55,    0
100814,19891108,    0,    0
100814,19891109,    0,    0
100814,19891110,   57,    0
100814,19891111,   19,    0
100814,19891112,   12,    0
100814,19891113,    0,    0
100814,19891114,    0,    0
100814,19891115,    0,    0
100814,19891116,   24,    0
100814,19891117,    0,    0
100814,19891118,    0,    0
100814,19891119,    0,    0
100814,19891120,    0,    0
100814,19891121,    8,    0
100814,19891122,    5,    0
100814,19891123,  101,    0
100814,19891124,  210,    0
100814,19891125,  116,    0
100814,19891126,    0,    0
100814,19891127,    0,    0
100814,19891128,    0,    0
100814,19891129,    0,    0
100814,19891130,    0,    0
100814,19891201,    0,    0
100814,19891202,    0,    0
100814,19891203,    0,    0
100814,19891204,    0,    0
100814,19891205,    0,    0
100814,19891206,    0,    0
100814,19891207,    0,    0
100814,19891208,    0,    0
100814,19891209,    0,    0
100814,19891210,    6,    0
100814,19891211,    0,    0
100814,19891212,    0,    0
100814,19891213,    8,    0
100814,19891214,    0,    0
100814,19891215,    0,    0
100814,19891216,    0,    0
100814,19891217,    0,    0
100814,19891218,    0,    0
100814,19891219,   11,    0
100814,19891220,    2,    0
100814,19891221,    0,    0
100814,19891222,    0,    0
100814,19891223,    0,    0
100814,19891224,    0,    0
100814,19891225,    3,    0
100814,19891226,    0,    0
100814,19891227,   25,    0
100814,19891228,   17,    0
100814,19891229,   66,    0
100814,19891230,    0,    0
100814,19891231,    0,    0
100814,19900101,    0,    0
100814,19900102,    0,    0
100814,19900103,   12,    0
100814,19900104,    0,    0
100814,19900105,    0,    0
100814,19900106,    0,    0
100814,19900107,    1,    0
100814,19900108,    0,    0
100814,19900109,    0,    0
100814,19900110,    0,    0
100814,19900111,    0,    0
100814,19900112,    0,    0
100814,19900113,    0,    0
100814,19900114,    0,    0
100814,19900115,    1,    0
100814,19900116,    0,    0
100814,19900117,    0,    0
100814,19900118,   73,    0
100814,19900119,    5,    0
100814,19900120,    0,    0
100814,19900121,    0,    0
100814,19900122,    0,    0
100814,19900123,    0,    0
100814,19900124,    0,    0
100814,19900125,    0,    0
100814,19900126,    1,    0
100814,19900127,   37,    0
100814,19900128,    0,    0
100814,19900129,    0,    0
100814,19900130,    0,    0
100814,19900131,    0,    0
100814,19900201,    0,    0
100814,19900202,    0,    0
100814,19900203,    0,    0
100814,19900204,    0,    0
100814,19900205,    0,    0
100814,19900206,    0,    0
100814,19900207,    0,    0
100814,19900208,    0,    0
100814,19900209,   33,    0
100814,19900210,   11,    0
100814,19900211,    0,    0
100814,19900212,    8,    0
100814,19900213,   53,    0
100814,19900214,    1,    0
100814,19900215,   26,    0
100814,19900216,    0,    0
100814,19900217,    4,    0
100814,19900218,    0,    0
100814,19900219,    0,    0
100814,19900220,    0,    0
100814,19900221,    0,    0
100814,19900222,    0,    0
100814,19900223,    0,    0
100814,19900224,    0,    0
100814,19900225,    0,    0
100814,19900226,   12,    0
100814,19900227,  109,    0
100814,19900228,    0,    0
100814,19900301,   11,    0
100814,19900302,    2,    0
100814,19900303,    1,    0
100814,19900304,    0,    0
100814,19900305,    0,    0
100814,19900306,    0,    0
100814,19900307,    0,    0
100814,19900308,    0,    0
100814,19900309,    0,    0
100814,19900310,    0,    0
100814,19900311,    0,    0
100814,19900312,    0,    0
100814,19900313,    0,    0
100814,19900314,    0,    0
100814,19900315,    0,    0
100814,19900316,    0,    0
100814,19900317,    0,    0
100814,19900318,    0,    0
100814,19900319,    0,    0
100814,19900320,    0,    0
100814,19900321,    0,    0
100814,19900322,    0,    0
100814,19900323,    0,    0
100814,19900324,    0,    0
100814,19900325,    0,    0
100814,19900326,    0,    0
100814,19900327,    0,    0
100814,19900328,   50,    0
100814,19900329,   63,    0
100814,19900330,   30,    0
100814,19900331,    0,    0
100814,19900401,    0,    0
100814,19900402,    0,    0
100814,19900403,    0,    0
100814,19900404,   10,    0
100814,19900405,    0,    0
100814,19900406,    7,    0
100814,19900407,    0,    0
100814,19900408,   27,    0
100814,19900409,   92,    0
100814,19900410,  104,    0
100814,19900411,    5,    0
100814,19900412,    1,    0
100814,19900413,    0,    0
100814,19900414,    0,    0
100814,19900415,    0,    0
100814,19900416,   63,    0
100814,19900417,    9,    0
100814,19900418,   12,    0
100814,19900419,    1,    0
100814,19900420,    2,    0
100814,19900421,  202,    0
100814,19900422,    4,    0
100814,19900423,    0,    0
100814,19900424,    8,    0
100814,19900425,    0,    0
100814,19900426,   74,    0
100814,19900427,   13,    0
100814,19900428,    1,    0
100814,19900429,    8,    0
100814,19900430,    0,    0
100814,19900501,   32,    0
100814,19900502,    0,    0
100814,19900503,    0,    0
100814,19900504,    0,    0
100814,19900505,    0,    0
100814,19900506,   24,    0
100814,19900507,    0,    0
100814,19900508,    0,    0
100814,19900509,    5,    0
100814,19900510,    0,    0
100814,19900511,    0,    0
100814,19900512,   16,    0
100814,19900513,    0,    0
100814,19900514,    0,    0
100814,19900515,    0,    0
100814,19900516,    0,    0
100814,19900517,    0,    0
100814,19900518,  125,    0
100814,19900519,   15,    0
100814,19900520,    0,    0
100814,19900521,   19,    0
100814,19900522,    4,    0
100814,19900523,    0,    0
100814,19900524,    0,    0
100814,19900525,    0,    0
100814,19900526,   47,    0
100814,19900527,    2,    0
100814,19900528,    1,    0
100814,19900529,  173,    0
100814,19900530,    0,    0
100814,19900531,    0,    0
100814,19900601,    0,    0
100814,19900602,    0,    0
100814,19900603,   95,    0
100814,19900604,    0,    0
100814,19900605,    5,    0
100814,19900606,    4,    0
100814,19900607,    8,    0
100814,19900608,    0,    0
100814,19900609,    2,    0
100814,19900610,   45,    0
100814,19900611,   22,    0
100814,19900612,    0,    0
100814,19900613,   11,    0
100814,19900614,   14,    0
100814,19900615,   64,    0
100814,19900616,    0,    0
100814,19900617,   25,    0
100814,19900618,    0,    0
100814,19900619,    0,    0
100814,19900620,    0,    0
100814,19900621,    0,    0
100814,19900622,    0,    0
100814,19900623,    0,    0
100814,19900624,    0,    0
100814,19900625,    0,    0
100814,19900626,    0,    0
100814,19900627,    0,    0
100814,19900628,    0,    0
100814,19900629,    0,    0
100814,19900630,    0,    0
100814,19900701,    0,    0
100814,19900702,    0,    0
100814,19900703,    0,    0
100814,19900704,   37,    0
100814,19900705,    0,    0
100814,19900706,   18,    0
100814,19900707,    0,    0
100814,19900708,    0,    0
